Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];Fehler1 ;Fehler2 ;Fehler3 ;
12.01.2023;00:03:03;11,2;11,1;0;34,8;8,0;17,4;8,0;0;0;0,0;2064;42,4;42,4;25,0;0;8200;15,4;75,3;8,0;60,0;0;79,8;8,0;8,0;0,00;0,00;0;0;46,1;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,8;42,4;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:04:03;11,2;11,1;0;34,8;8,0;17,4;8,0;0;0;0,0;2064;42,4;42,4;25,0;0;8200;15,5;75,3;8,0;60,0;0;79,7;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,8;42,4;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:05:03;11,2;11,1;0;34,7;8,0;17,4;8,0;0;0;0,0;2064;42,4;42,4;25,0;0;8200;15,3;75,2;8,0;60,0;0;79,6;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,7;42,4;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:06:03;11,2;11,1;0;34,7;8,0;17,4;8,0;0;0;0,0;2064;42,3;42,3;25,0;0;8200;15,4;75,2;8,0;60,0;0;79,5;8,0;8,0;0,00;0,00;0;0;46,0;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,7;42,3;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:07:03;11,2;11,1;0;34,7;8,0;17,5;8,0;0;0;0,0;2064;42,3;42,3;25,0;0;8200;15,3;75,2;8,0;60,0;0;79,5;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,7;42,3;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:08:03;11,2;11,1;0;34,6;8,0;17,5;8,0;0;0;0,0;2064;42,2;42,2;25,0;0;8200;15,4;75,2;8,0;60,0;0;79,3;8,0;8,0;0,00;0,00;0;0;46,1;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,6;42,2;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:09:03;11,2;11,1;0;34,6;8,0;17,5;8,0;0;0;0,0;2064;42,2;42,2;25,0;0;8200;15,5;75,1;8,0;60,0;0;79,2;8,0;8,0;0,00;0,00;0;0;46,1;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,6;42,2;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:10:03;11,2;11,1;0;34,6;8,0;17,4;8,0;0;0;0,0;2064;42,1;42,1;25,0;0;8200;15,5;75,1;8,0;60,0;0;79,2;8,0;8,0;0,00;0,00;0;0;46,0;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,6;42,1;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:11:03;11,2;11,2;0;34,6;8,0;17,4;8,0;0;0;0,0;2064;42,1;42,1;25,0;0;8200;15,5;75,1;8,0;60,0;0;79,0;8,0;8,0;0,00;0,00;0;0;46,0;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,6;42,1;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:12:03;11,2;11,1;0;34,5;8,0;17,4;8,0;0;0;0,0;2064;42,0;42,0;25,0;0;8200;15,5;75,1;8,0;60,0;0;79,1;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,5;42,0;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:13:03;11,2;11,2;0;34,5;8,0;17,4;8,0;0;0;0,0;2064;42,0;42,0;25,0;0;8200;15,4;75,0;8,0;60,0;0;78,9;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,5;42,0;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:14:03;11,2;11,2;0;34,5;8,0;17,4;8,0;0;0;0,0;2064;41,9;41,9;25,0;0;8200;15,5;75,0;8,0;60,0;0;78,9;8,0;8,0;0,00;0,00;0;0;46,4;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,5;41,9;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:15:03;11,2;11,2;0;34,4;8,0;17,5;8,0;0;0;0,0;2064;42,0;42,0;25,0;0;8200;3276,6;75,0;8,0;60,0;0;78,7;8,0;8,0;0,00;0,00;0;0;46,1;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,4;42,0;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:16:03;11,2;11,3;0;34,4;8,0;17,5;8,0;0;0;0,0;2064;41,9;41,9;25,0;0;8200;15,8;75,0;8,0;60,0;0;78,6;8,0;8,0;0,00;0,00;0;0;46,1;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,4;41,9;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:17:03;11,2;11,2;0;34,4;8,0;17,4;8,0;0;0;0,0;2064;41,9;41,9;25,0;0;8200;15,4;75,0;8,0;60,0;0;78,6;8,0;8,0;0,00;0,00;0;0;45,9;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,4;41,9;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:18:03;11,2;11,2;0;34,3;8,0;17,4;8,0;0;0;0,0;2064;41,8;41,8;25,0;0;8200;15,5;74,9;8,0;60,0;0;78,6;8,0;8,0;0,00;0,00;0;0;46,1;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;41,8;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:19:03;11,1;11,2;0;34,4;8,0;17,4;8,0;0;0;0,0;2064;41,8;41,8;25,0;0;8200;15,6;74,9;8,0;60,0;0;78,4;8,0;8,0;0,00;0,00;0;0;45,9;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,4;41,8;1;1;0;104;0;0;0;0,0;0;0;0;
12.01.2023;00:20:03;11,1;11,2;0;34,3;8,0;17,3;8,0;0;0;0,0;2064;41,8;41,8;25,0;0;8200;15,5;74,9;8,0;60,0;0;78,2;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;41,8;1;1;0;104;0;0;0;0,0;0;0;0;
