Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Statusbit;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];PE1 Runtime[h];Fehler1 ;Fehler2 ;Fehler3 ;
26.01.2024;00:03:21;12,7;13,0;0;32,5;8,0;18,4;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,6;66,3;8,0;60,0;0;71,5;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,5;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:04:21;12,7;13,0;0;32,5;8,0;18,4;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,3;66,3;8,0;60,0;0;71,3;8,0;8,0;0,00;0,00;0;0;46,7;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,5;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:05:21;12,7;13,0;0;32,5;8,0;18,5;8,0;0;0;0,0;65552;53,0;53,0;25,0;0;8200;16,8;66,3;8,0;60,0;0;71,3;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,5;53,0;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:06:21;12,7;13,0;0;32,5;8,0;18,5;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,4;66,2;8,0;60,0;0;71,2;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,5;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:07:21;12,7;13,0;0;32,5;8,0;18,5;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,5;66,2;8,0;60,0;0;71,2;8,0;8,0;0,00;0,00;0;0;47,1;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,5;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:08:21;12,7;13,0;0;32,5;8,0;18,4;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,4;66,2;8,0;60,0;0;71,2;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,5;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:09:21;12,7;13,0;0;32,4;8,0;18,5;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,4;66,2;8,0;60,0;0;71,0;8,0;8,0;0,00;0,00;0;0;46,7;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,4;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:10:21;12,7;13,0;0;32,4;8,0;18,4;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,4;66,2;8,0;60,0;0;70,9;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,4;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:11:21;12,7;13,1;0;32,4;8,0;18,4;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,4;66,2;8,0;60,0;0;70,9;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,4;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:12:21;12,8;13,0;0;32,4;8,0;18,4;8,0;0;0;0,0;65552;52,9;52,9;25,0;0;8200;16,2;66,2;8,0;60,0;0;70,8;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,4;52,9;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:13:21;12,8;13,0;0;32,4;8,0;18,3;8,0;0;0;0,0;65552;52,8;52,8;25,0;0;8200;16,4;66,2;8,0;60,0;0;70,8;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,4;52,8;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:14:21;12,8;13,0;0;32,4;8,0;18,3;8,0;0;0;0,0;65552;52,8;52,8;25,0;0;8200;16,4;66,1;8,0;60,0;0;70,7;8,0;8,0;0,00;0,00;0;0;46,7;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,4;52,8;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:15:21;12,8;13,0;0;32,3;8,0;18,3;8,0;0;0;0,0;65552;52,8;52,8;25,0;0;8200;16,4;66,2;8,0;60,0;0;70,6;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,3;52,8;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:16:21;12,8;13,1;0;32,3;8,0;18,3;8,0;0;0;0,0;65552;52,8;52,8;25,0;0;8200;16,2;66,1;8,0;60,0;0;70,4;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,3;52,8;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:17:21;12,8;13,0;0;32,3;8,0;18,3;8,0;0;0;0,0;65552;52,7;52,7;25,0;0;8200;16,6;66,1;8,0;60,0;0;70,4;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,3;52,7;1;0;0;106;0;0;0;0,0;2750;0;0;0;
26.01.2024;00:18:21;12,8;13,1;0;32,3;8,0;18,3;8,0;0;0;0,0;65552;52,7;52,7;25,0;0;8200;16,3;66,1;8,0;60,0;0;70,3;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;32,3;52,7;1;0;0;106;0;0;0;0,0;2750;0;0;0;
